variant,arm,outcome,outcome_kind,spec,fit_type,n,predictor,coef,se,ci_low,ci_high,status
w2_overlap_cook_excluded,raw_dense,assembled,binary,observation_only,logistic,86,n_views_nadir,118.990158,1173.409164,-2180.891805,2418.872120,max_iter
w2_overlap_cook_excluded,raw_dense,assembled,binary,observation_only,logistic,86,recon_score_median,-105.037782,1313.972318,-2680.423526,2470.347961,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,pt_density_m2_reg,-4.860403,1242.708685,-2440.569425,2430.848619,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,coverage_frac_reg,26.623803,1155.398610,-2237.957473,2291.205079,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,local_plane_rms_m,19.614210,1139.407535,-2213.624558,2252.852978,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,floater_frac,-5.619926,946.643683,-1861.041545,1849.801693,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,label_proxy_frac_all,-14.656966,1001.719476,-1978.027140,1948.713207,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,median_incidence_deg,-13.613629,1244.419710,-2452.676260,2425.449002,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,median_pair_angle_deg,-12.945429,1162.491069,-2291.427924,2265.537067,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,n_views_nadir,22.077224,1635.403544,-3183.313723,3227.468171,max_iter
w2_overlap,raw_dense,assembled,binary,attributes_plus_observation,logistic,93,recon_score_median,-69.163440,1571.223138,-3148.760791,3010.433911,max_iter
w2_overlap,raw_dense,val3dity_valid,binary,attributes_only,logistic,93,pt_density_m2_reg,0.299395,0.425929,-0.535426,1.134216,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_only,logistic,93,coverage_frac_reg,-0.036332,0.434054,-0.887078,0.814415,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_only,logistic,93,local_plane_rms_m,-0.934497,0.392544,-1.703883,-0.165112,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_only,logistic,93,floater_frac,0.081516,0.356232,-0.616700,0.779732,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_only,logistic,93,label_proxy_frac_all,-0.352790,0.381109,-1.099762,0.394183,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_only,logistic,87,pt_density_m2_reg,0.822221,0.679561,-0.509719,2.154161,max_iter
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_only,logistic,87,coverage_frac_reg,-0.903109,1.322453,-3.495117,1.688899,max_iter
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_only,logistic,87,local_plane_rms_m,-1.150655,0.549219,-2.227125,-0.074185,max_iter
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_only,logistic,87,floater_frac,0.226977,0.571934,-0.894013,1.347967,max_iter
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_only,logistic,87,label_proxy_frac_all,270.622287,1008.809072,-1706.643493,2247.888068,max_iter
w2_overlap,raw_dense,val3dity_valid,binary,observation_only,logistic,93,median_incidence_deg,-0.311386,0.356870,-1.010852,0.388080,ok
w2_overlap,raw_dense,val3dity_valid,binary,observation_only,logistic,93,median_pair_angle_deg,-0.409778,0.452160,-1.296010,0.476455,ok
w2_overlap,raw_dense,val3dity_valid,binary,observation_only,logistic,93,n_views_nadir,0.557905,0.569501,-0.558318,1.674127,ok
w2_overlap,raw_dense,val3dity_valid,binary,observation_only,logistic,93,recon_score_median,-0.713410,0.708004,-2.101099,0.674279,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,observation_only,logistic,89,median_incidence_deg,-0.156740,0.471591,-1.081057,0.767578,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,observation_only,logistic,89,median_pair_angle_deg,-1.176254,0.850893,-2.844006,0.491497,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,observation_only,logistic,89,n_views_nadir,0.526216,0.780978,-1.004502,2.056933,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,observation_only,logistic,89,recon_score_median,-1.321999,1.209559,-3.692735,1.048736,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,pt_density_m2_reg,0.283095,0.475769,-0.649412,1.215601,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,coverage_frac_reg,-0.193252,0.587425,-1.344604,0.958100,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,local_plane_rms_m,-0.908411,0.388299,-1.669477,-0.147346,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,floater_frac,0.019341,0.340240,-0.647529,0.686211,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,label_proxy_frac_all,-0.256831,0.429081,-1.097830,0.584168,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,median_incidence_deg,-0.206819,0.471381,-1.130726,0.717088,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,median_pair_angle_deg,-0.316395,0.507785,-1.311653,0.678863,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,n_views_nadir,0.856528,0.864132,-0.837170,2.550226,ok
w2_overlap,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,93,recon_score_median,-0.580679,0.875250,-2.296168,1.134810,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,pt_density_m2_reg,-0.149681,0.624884,-1.374455,1.075092,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,coverage_frac_reg,-0.985879,2.441234,-5.770697,3.798940,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,local_plane_rms_m,-1.832502,0.901931,-3.600287,-0.064717,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,floater_frac,-0.303354,0.488145,-1.260118,0.653411,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,label_proxy_frac_all,-1.328533,0.854871,-3.004080,0.347014,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,median_incidence_deg,-0.402671,1.121259,-2.600339,1.794998,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,median_pair_angle_deg,-0.569588,1.991834,-4.473582,3.334405,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,n_views_nadir,0.877609,2.282141,-3.595388,5.350605,ok
w2_overlap_cook_excluded,raw_dense,val3dity_valid,binary,attributes_plus_observation,logistic,85,recon_score_median,-0.123076,2.722898,-5.459957,5.213804,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,93,pt_density_m2_reg,0.276280,0.063343,0.152128,0.400432,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,93,coverage_frac_reg,0.044191,0.062645,-0.078594,0.166976,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,93,local_plane_rms_m,0.163970,0.060605,0.045183,0.282756,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,93,floater_frac,-0.026445,0.053515,-0.131335,0.078445,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,93,label_proxy_frac_all,-0.004144,0.065232,-0.131998,0.123711,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,85,pt_density_m2_reg,0.352511,0.093976,0.168319,0.536704,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,85,coverage_frac_reg,0.182491,0.115250,-0.043399,0.408382,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,85,local_plane_rms_m,0.298721,0.111162,0.080844,0.516597,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,85,floater_frac,-0.042138,0.098856,-0.235895,0.151620,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_only,huber_rlm,85,label_proxy_frac_all,0.029254,0.114695,-0.195549,0.254056,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,93,median_incidence_deg,-0.046737,0.062093,-0.168439,0.074965,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,93,median_pair_angle_deg,0.199873,0.062925,0.076541,0.323206,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,93,n_views_nadir,0.195898,0.088488,0.022462,0.369334,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,93,recon_score_median,-0.084227,0.089993,-0.260613,0.092159,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,90,median_incidence_deg,-0.101407,0.098162,-0.293805,0.090991,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,90,median_pair_angle_deg,0.405510,0.099757,0.209985,0.601034,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,90,n_views_nadir,0.394520,0.139119,0.121848,0.667193,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,observation_only,huber_rlm,90,recon_score_median,-0.211701,0.141165,-0.488385,0.064984,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,pt_density_m2_reg,0.366496,0.070445,0.228424,0.504568,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,coverage_frac_reg,-0.052708,0.067060,-0.184146,0.078731,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,local_plane_rms_m,0.203088,0.057113,0.091147,0.315029,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,floater_frac,-0.026785,0.050240,-0.125256,0.071685,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,label_proxy_frac_all,0.001152,0.066181,-0.128562,0.130866,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,median_incidence_deg,0.148240,0.061657,0.027393,0.269087,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,median_pair_angle_deg,0.088545,0.054516,-0.018306,0.195395,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,n_views_nadir,0.138219,0.084452,-0.027308,0.303745,ok
w2_overlap,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,93,recon_score_median,-0.176018,0.079629,-0.332089,-0.019946,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,pt_density_m2_reg,0.502239,0.095893,0.314288,0.690189,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,coverage_frac_reg,-0.111902,0.118960,-0.345064,0.121260,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,local_plane_rms_m,0.393967,0.095245,0.207287,0.580647,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,floater_frac,-0.071324,0.083274,-0.234542,0.091893,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,label_proxy_frac_all,-0.029642,0.106290,-0.237971,0.178687,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,median_incidence_deg,0.251751,0.096085,0.063424,0.440079,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,median_pair_angle_deg,0.208750,0.086523,0.039164,0.378336,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,n_views_nadir,0.332551,0.133074,0.071726,0.593375,ok
w2_overlap_cook_excluded,raw_dense,rf_rmse_lod22,continuous,attributes_plus_observation,huber_rlm,87,recon_score_median,-0.360863,0.121517,-0.599037,-0.122689,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,93,pt_density_m2_reg,-0.052850,0.059992,-0.170434,0.064734,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,93,coverage_frac_reg,0.008550,0.066621,-0.122028,0.139128,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,93,local_plane_rms_m,0.127590,0.068303,-0.006284,0.261465,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,93,floater_frac,-0.082331,0.058302,-0.196603,0.031940,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,93,label_proxy_frac_all,-0.037250,0.068591,-0.171688,0.097188,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,86,pt_density_m2_reg,-0.002548,0.073390,-0.146392,0.141295,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,86,coverage_frac_reg,-0.031157,0.081364,-0.190631,0.128318,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,86,local_plane_rms_m,0.140978,0.080019,-0.015860,0.297815,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,86,floater_frac,-0.117602,0.070333,-0.255454,0.020251,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_only,huber_rlm,86,label_proxy_frac_all,-0.085572,0.083532,-0.249296,0.078151,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,93,median_incidence_deg,-0.030612,0.051008,-0.130588,0.069365,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,93,median_pair_angle_deg,0.095191,0.052852,-0.008400,0.198782,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,93,n_views_nadir,0.114477,0.071786,-0.026223,0.255177,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,93,recon_score_median,-0.202254,0.073379,-0.346076,-0.058432,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,89,median_incidence_deg,-0.064000,0.061239,-0.184028,0.056028,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,89,median_pair_angle_deg,0.107234,0.062689,-0.015635,0.230104,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,89,n_views_nadir,0.162394,0.085895,-0.005960,0.330748,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,observation_only,huber_rlm,89,recon_score_median,-0.298036,0.087481,-0.469499,-0.126572,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,pt_density_m2_reg,-0.019134,0.064812,-0.146165,0.107898,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,coverage_frac_reg,-0.017425,0.073434,-0.161355,0.126505,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,local_plane_rms_m,0.184204,0.067287,0.052323,0.316086,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,floater_frac,-0.071755,0.056793,-0.183068,0.039559,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,label_proxy_frac_all,0.024900,0.070554,-0.113385,0.163185,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,median_incidence_deg,0.002746,0.064835,-0.124330,0.129822,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,median_pair_angle_deg,0.101395,0.060892,-0.017954,0.220744,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,n_views_nadir,0.104291,0.092634,-0.077271,0.285854,ok
w2_overlap,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,93,recon_score_median,-0.217973,0.087450,-0.389374,-0.046571,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,pt_density_m2_reg,0.049788,0.089540,-0.125711,0.225287,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,coverage_frac_reg,-0.071049,0.088791,-0.245079,0.102982,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,local_plane_rms_m,0.232327,0.080407,0.074728,0.389925,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,floater_frac,-0.100056,0.067983,-0.233303,0.033190,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,label_proxy_frac_all,-0.006316,0.085048,-0.173011,0.160378,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,median_incidence_deg,0.006522,0.085822,-0.161689,0.174734,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,median_pair_angle_deg,0.114719,0.074138,-0.030592,0.260030,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,n_views_nadir,0.179376,0.111662,-0.039482,0.398235,ok
w2_overlap_cook_excluded,raw_dense,rf_roof_planes,continuous,attributes_plus_observation,huber_rlm,86,recon_score_median,-0.391795,0.105162,-0.597912,-0.185677,ok
w2_overlap,raw_lidar,assembled,binary,observation_only,logistic,93,median_incidence_deg,-0.342673,1.113344,-2.524827,1.839481,ok
w2_overlap,raw_lidar,assembled,binary,observation_only,logistic,93,median_pair_angle_deg,0.201132,1.720596,-3.171237,3.573500,ok
w2_overlap,raw_lidar,assembled,binary,observation_only,logistic,93,n_views_nadir,1.110511,1.942923,-2.697618,4.918639,ok
w2_overlap,raw_lidar,assembled,binary,observation_only,logistic,93,recon_score_median,-2.129720,2.906794,-7.827036,3.567597,ok
w2_overlap,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,pt_density_m2_reg,-0.198891,0.448781,-1.078502,0.680720,ok
w2_overlap,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,coverage_frac_reg,0.404352,0.362452,-0.306055,1.114758,ok
w2_overlap,raw_lidar,val3dity_valid,binary,attributes_only,logistic,92,local_plane_rms_m,-0.471504,0.528474,-1.507313,0.564306,ok
