building_id,evaluation_scope,priority_group,priority_rank,footprint_area_m2,small_lt50_candidate,texture_low_gradient_fraction,texture_grad_p10,texture_valid,texture_view,texture_source,texture_projection_reference_height_used,sfm_point_count,dense_point_count,point_count_source,dense_assembled,dense_outcome_source,mast3r_correspondence_count,mast3r_reciprocal_raw_count,mast3r_border_count,mast3r_status,mast3r_view_a,mast3r_view_b,mast3r_crop_a_xyxy,mast3r_crop_b_xyxy,mast3r_model_revision,mast3r_model_sha256,mast3r_result_source,outline_inframe_frac_max,outline_inframe_frac_median,outline_valid_pixel_count_max,outline_valid_pixel_count_median,representative_view_count,representative_views_json,projection_reference_height_m,projection_reference_height_used,projection_reference_source,projection_status,crs,learning_runs_started,new_inference_type
DEBY_LOD2_4907174,evaluation_178,surface_failure_48,25,260.426000,false,0.533000,0.004400,valid,DJI_20241217084727_0147_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,117,94,complete,DJI_20241217084811_0169_D.JPG,DJI_20241217084729_0148_D.JPG,0;71;4096;3143,208;152;5280;3956,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,164,164.000000,3,"[{""name"":""DJI_20241217084811_0169_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":164,""zenith_deg"":60.379681},{""name"":""DJI_20241217084729_0148_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":164,""zenith_deg"":61.41906},{""name"":""DJI_20241217090833_0019_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":164,""zenith_deg"":60.209729}]",525.236000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907187,evaluation_178,surface_failure_48,26,119.906000,false,0.541000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,303,195,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217084817_0172_D.JPG,1924;1505;4644;3545,963;134;4627;2882,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,102,102.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":59.795867},{""name"":""DJI_20241217084817_0172_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":61.458837},{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":102,""zenith_deg"":58.149401}]",519.421500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4907199,evaluation_178,surface_failure_48,27,98.346000,false,0.656000,0.004400,valid,DJI_20241217084721_0144_D.JPG,docs/lowtex_v5.csv,true,2,57,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,22,17,complete,DJI_20241217084917_0202_D.JPG,DJI_20241217084723_0145_D.JPG,4048;3032;5280;3956,1416;95;4904;2711,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,83,83.000000,3,"[{""name"":""DJI_20241217084917_0202_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":83,""zenith_deg"":57.338717},{""name"":""DJI_20241217084723_0145_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":83,""zenith_deg"":61.378717},{""name"":""DJI_20241217084717_0142_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":83,""zenith_deg"":58.960585}]",523.967000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908044,evaluation_178,surface_failure_48,28,46.303000,true,0.312000,0.003900,valid,DJI_20241217090833_0019_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,1,0,complete,DJI_20241217084825_0176_D.JPG,DJI_20241217090939_0052_D.JPG,452;322;2724;2026,2383;809;4911;2705,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,57,57.000000,3,"[{""name"":""DJI_20241217084825_0176_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":57,""zenith_deg"":62.093506},{""name"":""DJI_20241217090939_0052_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":57,""zenith_deg"":62.299255},{""name"":""DJI_20241217090829_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":57,""zenith_deg"":58.030665}]",516.828000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908045,evaluation_178,surface_failure_48,29,55.840000,false,0.539000,0.003900,valid,DJI_20241217090835_0020_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,24,9,complete,DJI_20241217084823_0175_D.JPG,DJI_20241217090941_0053_D.JPG,2887;2185;4423;3337,931;1308;3075;2916,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,63,63.000000,3,"[{""name"":""DJI_20241217084823_0175_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":63,""zenith_deg"":60.05114},{""name"":""DJI_20241217090941_0053_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":63,""zenith_deg"":60.892969},{""name"":""DJI_20241217090831_0018_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":63,""zenith_deg"":57.644502}]",516.805000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908049,evaluation_178,surface_failure_48,30,49.086000,true,0.482000,0.002800,valid,DJI_20241217090855_0030_D.JPG,docs/lowtex_v5.csv,true,0,154,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,78,58,complete,DJI_20241217090849_0027_D.JPG,DJI_20241217090955_0060_D.JPG,2231;2278;4359;3874,2879;2556;4511;3780,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,58,58.000000,3,"[{""name"":""DJI_20241217090849_0027_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":58,""zenith_deg"":58.943635},{""name"":""DJI_20241217090955_0060_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":58,""zenith_deg"":59.387035},{""name"":""DJI_20241217090817_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":58,""zenith_deg"":37.10351}]",516.817000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908051,evaluation_178,surface_failure_48,31,141.529000,false,0.197000,0.012600,valid,DJI_20241217084757_0162_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,34,25,complete,DJI_20241217090805_0005_D.JPG,DJI_20241217084833_0180_D.JPG,2078;319;4846;2395,1006;577;4702;3349,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,119,119.000000,3,"[{""name"":""DJI_20241217090805_0005_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":60.281578},{""name"":""DJI_20241217084833_0180_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":60.411935},{""name"":""DJI_20241217090845_0025_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":58.957974}]",517.140000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908052,evaluation_178,surface_failure_48,32,143.561000,false,0.327000,0.008100,valid,DJI_20241217090835_0020_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,49,33,complete,DJI_20241217084829_0178_D.JPG,DJI_20241217090821_0013_D.JPG,1777;795;5121;3303,2091;780;4715;2748,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,127,127.000000,3,"[{""name"":""DJI_20241217084829_0178_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":127,""zenith_deg"":60.065195},{""name"":""DJI_20241217090821_0013_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":127,""zenith_deg"":60.354757},{""name"":""DJI_20241217090829_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":127,""zenith_deg"":58.956287}]",522.220000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908053,evaluation_178,surface_failure_48,33,36.309000,true,0.344000,0.008100,valid,DJI_20241217090835_0020_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,2,0,complete,DJI_20241217084827_0177_D.JPG,DJI_20241217090815_0010_D.JPG,3134;1842;4542;2898,2833;990;4193;2010,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,49,49.000000,3,"[{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":49,""zenith_deg"":60.051106},{""name"":""DJI_20241217090815_0010_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":49,""zenith_deg"":60.529152},{""name"":""DJI_20241217090829_0017_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":49,""zenith_deg"":58.41372}]",520.491000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908054,evaluation_178,surface_failure_48,34,33.605000,true,0.653000,0.003900,valid,DJI_20241217090831_0018_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,133,98,complete,DJI_20241217090817_0011_D.JPG,DJI_20241217084825_0176_D.JPG,3547;951;4699;1815,3169;1838;4545;2870,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,47,47.000000,3,"[{""name"":""DJI_20241217090817_0011_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":59.692224},{""name"":""DJI_20241217084825_0176_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":60.138568},{""name"":""DJI_20241217090825_0015_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":58.465994}]",521.582000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908157,evaluation_178,surface_failure_48,35,165.051000,false,0.517000,0.004400,valid,DJI_20241217102937_0014_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,122,98,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217090833_0019_D.JPG,0;0;4096;3072,540;383;4716;3515,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,119,119.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":61.196426},{""name"":""DJI_20241217090833_0019_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":61.809803},{""name"":""DJI_20241217084859_0193_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":119,""zenith_deg"":58.034321}]",518.240000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908158,evaluation_178,surface_failure_48,36,182.586000,false,0.602000,0.004400,valid,DJI_20241217102939_0015_D.JPG,docs/lowtex_v5.csv,true,1,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,2,1,complete,DJI_20241217090835_0020_D.JPG,DJI_20241217103509_0044_D.JPG,151;40;4951;3640,1713;1275;3633;2715,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,139,139.000000,3,"[{""name"":""DJI_20241217090835_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":139,""zenith_deg"":61.020174},{""name"":""DJI_20241217103509_0044_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":139,""zenith_deg"":81.110246},{""name"":""DJI_20241217084853_0190_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":139,""zenith_deg"":58.980397}]",523.512500,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908159,evaluation_178,surface_failure_48,37,37.635000,true,0.650000,0.003900,valid,DJI_20241217084859_0193_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,186,120,complete,DJI_20241217084859_0193_D.JPG,DJI_20241217084813_0170_D.JPG,2783;2180;4255;3284,2160;0;3984;1368,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,50,50.000000,3,"[{""name"":""DJI_20241217084859_0193_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":50,""zenith_deg"":59.777139},{""name"":""DJI_20241217084813_0170_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":50,""zenith_deg"":60.724373},{""name"":""DJI_20241217084857_0192_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":50,""zenith_deg"":58.078846}]",519.645000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908161,evaluation_178,surface_failure_48,39,454.500000,false,0.391000,0.005500,valid,DJI_20241217102939_0015_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,13,11,complete,DJI_20241217100349_0029_D.JPG,DJI_20241217103503_0041_D.JPG,466;83;4082;2795,78;823;3934;3715,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,347,347.000000,3,"[{""name"":""DJI_20241217100349_0029_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":347,""zenith_deg"":79.229431},{""name"":""DJI_20241217103503_0041_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":347,""zenith_deg"":80.626344},{""name"":""DJI_20241217084737_0152_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":347,""zenith_deg"":61.080041}]",517.971000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908162,evaluation_178,surface_failure_48,40,104.742000,false,0.533000,0.003600,valid,DJI_20241217084749_0158_D.JPG,docs/lowtex_v5.csv,true,1,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,299,237,complete,DJI_20241217090827_0016_D.JPG,DJI_20241217084851_0189_D.JPG,2333;139;4653;1879,701;518;4205;3146,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,95,95.000000,3,"[{""name"":""DJI_20241217090827_0016_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":95,""zenith_deg"":60.445989},{""name"":""DJI_20241217084851_0189_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":95,""zenith_deg"":60.79834},{""name"":""DJI_20241217084849_0188_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":95,""zenith_deg"":59.208798}]",521.864000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908164,evaluation_178,surface_failure_48,41,33.271000,true,0.734000,0.002800,valid,DJI_20241217084851_0189_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,69,52,complete,DJI_20241217090821_0013_D.JPG,DJI_20241217095051_0052_D.JPG,1024;1710;3360;3462,652;1624;908;1816,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,49,49.000000,3,"[{""name"":""DJI_20241217090821_0013_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":49,""zenith_deg"":62.515321},{""name"":""DJI_20241217095051_0052_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":49,""zenith_deg"":82.529592},{""name"":""DJI_20241217084753_0160_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":49,""zenith_deg"":59.462367}]",518.767000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908167,evaluation_178,surface_failure_48,43,33.592000,true,0.729000,0.003900,valid,DJI_20241217084831_0179_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,12,135,96,complete,DJI_20241217084839_0183_D.JPG,DJI_20241217090835_0020_D.JPG,4752;3464;5280;3860,4816;44;5280;392,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,47,47.000000,3,"[{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":40.186882},{""name"":""DJI_20241217090835_0020_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":41.663076},{""name"":""DJI_20241217084829_0178_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":47,""zenith_deg"":29.265309}]",516.973000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_4908170,evaluation_178,surface_failure_48,45,72.814000,false,0.603000,0.003900,valid,DJI_20241217084903_0195_D.JPG,docs/lowtex_v5.csv,true,1,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,236,184,complete,DJI_20241217084903_0195_D.JPG,DJI_20241217084827_0177_D.JPG,1370;1023;4042;3027,1375;267;4463;2583,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,76,76.000000,3,"[{""name"":""DJI_20241217084903_0195_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":76,""zenith_deg"":60.769301},{""name"":""DJI_20241217084827_0177_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":76,""zenith_deg"":61.275291},{""name"":""DJI_20241217084901_0194_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":76,""zenith_deg"":59.390585}]",521.319000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_8568391,evaluation_178,surface_failure_48,46,55.535000,false,0.536000,0.004400,valid,DJI_20241217095441_0023_D.JPG,docs/lowtex_v5.csv,true,0,14,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,50,46,complete,DJI_20241217084639_0123_D.JPG,DJI_20241217084839_0183_D.JPG,1218;682;4226;2938,877;1604;4013;3956,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,63,63.000000,3,"[{""name"":""DJI_20241217084639_0123_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":63,""zenith_deg"":61.247828},{""name"":""DJI_20241217084839_0183_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":63,""zenith_deg"":62.775085},{""name"":""DJI_20241217095441_0023_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":63,""zenith_deg"":21.134468}]",517.518000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
DEBY_LOD2_8573617,evaluation_178,surface_failure_48,48,34.758000,true,0.556000,0.003900,valid,DJI_20241217103541_0060_D.JPG,docs/lowtex_v5.csv,true,0,0,docs/pointcloud_attributes_v1_3.csv,0,docs/regression_input_snapshot.csv,0,241,217,complete,DJI_20241217101530_0002_D.JPG,DJI_20241217095149_0081_D.JPG,4570;518;4826;710,796;1322;1052;1514,06e7259f34c3060f322df5cb0c7b9094f57e41fc,0a615eb05fa9db654050aa655945ee5696e7c6c1b7f93f1ee8c37249010f6feb,phases/p2-gsjso/runs/20260716_boundary_map/mast3r_correspondence.csv,1.000000,1.000000,50,50.000000,3,"[{""name"":""DJI_20241217101530_0002_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":50,""zenith_deg"":83.314763},{""name"":""DJI_20241217095149_0081_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":50,""zenith_deg"":84.891115},{""name"":""DJI_20241217102941_0016_D.JPG"",""outline_inframe_frac"":1.0,""outline_valid_pixel_count"":50,""zenith_deg"":82.425023}]",517.129000,true,LoD2 CityGML; measurement/classification projection only,prepared,EPSG:25832,0,MASt3R correspondence only
