building_id,source_group,source_run,display_label,source_role,seed,replicate,pair_raw,source_badge,readout,z_shift_to_reference_m,complexity_lens,size_lens,texture_lens,observation_lens,label_lens,has_lod22,val3dity_valid,status,status_reason,rf_success,rf_pointcloud_unusable,roof_planes,status_rf_roof_planes,ref_roof_planes,match_count,completeness,correctness,mean_match_iou,ref_rms_m,ref_hausdorff_m,ref_distance_samples,rf_rmse_lod22,shell_bucket,ref_rms_tail,ref_rms_tail_fence_m,setting,run_name,arm,readout_min_obs,readout_voxel_m,readout_alpha,readout_sor,readout_sor_std
DEBY_LOD2_108247349,gs_sparse,base__gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1,base sparse r1,gs,sparse,r1,raw_sparse,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_keepall_sparse_r1,sparse,3,0.05,0.5,on,2.0
DEBY_LOD2_4908168,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,true,true,success,success,True,False,1,3,1,0,0.0000,0.0000,,10.0379,10.9738,114,1.126811,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908178,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,true,false,failure,val3dity_invalid,True,False,1,3,2,1,0.5000,1.0000,0.6143,0.8542,1.3108,454,28.936493,무효·붕괴,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_4908179,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_60098,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,true,true,success,success,True,False,2,6,2,2,1.0000,1.0000,0.2653,4.2929,10.9762,782,1.062199,조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568391,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,pointcloud_unusable_no_planes,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_8568392,gs_acmp,base__gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,base acmp r1,gs,acmp,r1,raw_acmp,base,readout_ablation(base; minobs3; voxel0.05; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,19.0876,base,gs_e5_C001_corrected_s1_preprune_mid20k_acmp_r1,acmp,3,0.05,0.5,on,2.0
DEBY_LOD2_108247349,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247350,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_mid,mid,복합(소형+가림),false,false,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_108247351,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,복합(저조도+가림),mid,복합(저조도+가림),false,false,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907184,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,5,32,4,4,1.0000,0.8000,0.9043,0.3676,1.8678,1354,0.610914,무효·붕괴,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907185,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,high,none,true,false,failure,val3dity_invalid,True,False,2,2,2,1,0.5000,0.5000,0.5151,1.8079,6.0362,644,1.405485,무효·붕괴,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907186,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907188,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907194,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907195,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,low,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907198,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,high,high,not_reviewed,mid,none,true,true,success,success,True,False,1,1,4,1,0.2500,1.0000,0.1197,5.5057,7.7548,1200,0.871980,조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907199,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4907202,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908168,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,high,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908178,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,low,none,false,true,failure,roofer_skip_no_3d_geometry,True,False,0,None,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_4908179,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,not_reviewed,mid,none,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_60098,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,mid,not_reviewed,mid,none,false,true,failure,pointcloud_unusable_no_points,True,True,0,0,2,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_8568391,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,무텍스처,mid,무텍스처,false,false,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
DEBY_LOD2_8568392,gs_dense,voxel02__gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,voxel02 dense r1,gs,dense,r1,raw_dense,voxel02,readout_ablation(voxel02; minobs3; voxel0.02; alpha0.5; SORstd2),-45.7000,low,low,lowtex_high,mid,복합(소형+재질),false,false,failure,pointcloud_unusable_no_points,True,True,0,0,1,0,0.0000,,,,,0,,미조립,false,,voxel02,gs_e5_C001_corrected_s1_preprune_keepall_dense_r1,dense,3,0.02,0.5,on,2.0
