building_id,arm,clip_source,clip_path,clip_note,crs_xy,z_datum_history,footprint_area_m2,n_points_footprint,pt_density_m2,density_valid,density_reason,status_input,status_rf_pt_density,status_density_delta,grid_cell_m,grid_n_cells,grid_occupied_cells,coverage_frac,hole_frac,coverage_valid,coverage_reason,status_rf_nodata_frac,status_hole_delta,status_compare_note,roof_point_count,ground_point_count,local_plane_radius_m,local_plane_rms_m,local_plane_core_count,local_plane_valid,local_plane_reason,m3c2_normal_radius_m,m3c2_proj_radius_m,m3c2_core_count,m3c2_mean_m,m3c2_median_abs_m,m3c2_rms_m,m3c2_valid,m3c2_reason,ref_valid_345,ref_invalid_reason,ref_roof_surface_count,ref_lookup_miss_frac,floater_margin_m,floater_count,floater_frac,floater_valid,floater_reason,label_proxy_roof_minus_m,ground_high_count,label_proxy_frac_all,label_proxy_frac_ground,label_proxy_valid,label_proxy_reason
DEBY_LOD2_4907181,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907181_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,190.780024,3918,20.536741,true,ok,ALS,20.052494,0.484247,0.500000,762,762,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,3828,90,0.750000,0.107845,2999,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,119,0.030373,true,ok,1.000000,10,0.002552,0.111111,true,ok
DEBY_LOD2_4907182,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907182_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,95.004900,3985,41.945205,true,ok,DIM,51.718849,-9.773644,0.500000,380,312,0.821053,0.178947,true,ok,0.176316,0.002631,direct_comparison_same_arm_metric_not_identical_grid,502,3483,0.750000,0.058456,496,true,ok,1.000000,0.750000,462,-0.770871,0.581183,0.966275,true,ok,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907182,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907182_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,95.004900,8200,86.311338,true,ok,none,none,none,0.500000,380,325,0.855263,0.144737,true,ok,none,none,no_canonical_status_for_acmp,1314,6886,0.750000,0.094627,1303,true,ok,1.000000,0.750000,553,-0.889705,0.801602,1.222638,true,ok,true,none,2,0.000000,3.000000,8,0.000976,true,ok,1.000000,21,0.002561,0.003050,true,ok
DEBY_LOD2_4907182,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907182_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,95.004900,1983,20.872608,true,ok,ALS,20.158312,0.714296,0.500000,380,379,0.997368,0.002632,true,ok,0.002632,-0.000000,direct_comparison_same_arm_metric_not_identical_grid,1851,132,0.750000,0.175740,1851,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,300,0.151286,true,ok,1.000000,10,0.005043,0.075758,true,ok
DEBY_LOD2_4907183,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907183_orig_classified.las,building-level clip absent,EPSG:25832,none,361.683100,0,none,false,missing_clip,DIM,625.349304,none,0.500000,1448,0,none,none,false,missing_clip,0.020733,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907183,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,361.683100,105322,291.199672,true,ok,none,none,none,0.500000,1448,1419,0.979972,0.020028,true,ok,none,none,no_canonical_status_for_acmp,104839,483,0.750000,0.214895,3000,true,ok,1.000000,0.750000,2473,-1.404930,1.590986,1.523436,true,ok,true,none,2,0.000000,3.000000,39,0.000370,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907183,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907183_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,361.683100,7208,19.929048,true,ok,ALS,19.507948,0.421100,0.500000,1448,1448,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,7173,35,0.750000,0.152152,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,31,0.004301,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907184,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907184_orig_classified.las,building-level clip absent,EPSG:25832,none,337.863561,0,none,false,missing_clip,DIM,584.373352,none,0.500000,1352,0,none,none,false,missing_clip,0.001479,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907184,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,337.863561,104601,309.595387,true,ok,none,none,none,0.500000,1352,1352,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,104007,594,0.750000,0.206205,3000,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,4,0.000000,3.000000,198,0.001893,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907184,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907184_orig_classified.las,building-level clip absent,EPSG:25832,none,337.863561,0,none,false,missing_clip,ALS,20.818384,none,0.500000,1352,0,none,none,false,missing_clip,0.002219,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907185,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907185_orig_classified.las,building-level clip absent,EPSG:25832,none,160.981467,0,none,false,missing_clip,DIM,50.248062,none,0.500000,644,0,none,none,false,missing_clip,0.599379,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907185,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,160.981467,6366,39.544925,true,ok,none,none,none,0.500000,644,459,0.712733,0.287267,true,ok,none,none,no_canonical_status_for_acmp,6309,57,0.750000,0.185938,2973,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,19,0.002985,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907185,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907185_orig_classified.las,building-level clip absent,EPSG:25832,none,160.981467,0,none,false,missing_clip,ALS,20.142857,none,0.500000,644,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907186,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907186_orig_classified.las,building-level clip absent,EPSG:25832,none,167.832339,0,none,false,missing_clip,DIM,10.594059,none,0.500000,673,0,none,none,false,missing_clip,0.700297,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907186,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,167.832339,6063,36.125338,true,ok,none,none,none,0.500000,673,602,0.894502,0.105498,true,ok,none,none,no_canonical_status_for_acmp,5843,220,0.750000,0.193058,2968,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,5,0.000825,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907186,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907186_orig_classified.las,building-level clip absent,EPSG:25832,none,167.832339,0,none,false,missing_clip,ALS,19.851412,none,0.500000,673,0,none,none,false,missing_clip,0.001484,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907187,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907187_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,119.910927,0,none,false,no_points,DIM,0.000000,none,0.500000,482,0,none,none,false,no_points,1.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,13,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907187,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907187_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,119.910927,6,0.050037,true,ok,none,none,none,0.500000,482,5,0.010373,0.989627,true,ok,none,none,no_canonical_status_for_acmp,5,1,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,13,0.000000,3.000000,6,1.000000,true,ok,1.000000,1,0.166667,1.000000,true,ok
DEBY_LOD2_4907187,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907187_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,119.910927,2170,18.096766,true,ok,ALS,17.583158,0.513608,0.500000,482,477,0.989627,0.010373,true,ok,0.012474,-0.002101,direct_comparison_same_arm_metric_not_identical_grid,2087,83,0.750000,0.172397,2083,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,13,0.000000,3.000000,10,0.004608,true,ok,1.000000,29,0.013364,0.349398,true,ok
DEBY_LOD2_4907188,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907188_orig_classified.las,building-level clip absent,EPSG:25832,none,165.883250,0,none,false,missing_clip,DIM,13.064327,none,0.500000,664,0,none,none,false,missing_clip,0.484940,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907188,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,165.883250,4195,25.288870,true,ok,none,none,none,0.500000,664,561,0.844880,0.155120,true,ok,none,none,no_canonical_status_for_acmp,4095,100,0.750000,0.186857,2913,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,13,0.003099,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907188,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907188_orig_classified.las,building-level clip absent,EPSG:25832,none,165.883250,0,none,false,missing_clip,ALS,19.337349,none,0.500000,664,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907194,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907194_orig_classified.las,building-level clip absent,EPSG:25832,none,212.729150,0,none,false,missing_clip,DIM,none,none,0.500000,850,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907194,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,212.729150,6003,28.218982,true,ok,none,none,none,0.500000,850,839,0.987059,0.012941,true,ok,none,none,no_canonical_status_for_acmp,6000,3,0.750000,0.167581,2998,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,12,0.001999,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907194,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907194_orig_classified.las,building-level clip absent,EPSG:25832,none,212.729150,0,none,false,missing_clip,ALS,none,none,0.500000,850,0,none,none,false,missing_clip,none,none,status_numeric_parse_failed,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907195,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907195_orig_classified.las,building-level clip absent,EPSG:25832,none,177.838500,0,none,false,missing_clip,DIM,14.962963,none,0.500000,710,0,none,none,false,missing_clip,0.581690,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907195,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,177.838500,10320,58.030179,true,ok,none,none,none,0.500000,710,699,0.984507,0.015493,true,ok,none,none,no_canonical_status_for_acmp,10320,0,0.750000,0.156694,2998,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,29,0.002810,true,ok,1.000000,0,0.000000,none,true,ok_no_ground_points
DEBY_LOD2_4907195,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907195_orig_classified.las,building-level clip absent,EPSG:25832,none,177.838500,0,none,false,missing_clip,ALS,20.670422,none,0.500000,710,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907196,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907196_orig_classified.las,building-level clip absent,EPSG:25832,none,427.391250,0,none,false,missing_clip,DIM,806.388550,none,0.500000,1713,0,none,none,false,missing_clip,0.059545,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907196,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,427.391250,135804,317.751007,true,ok,none,none,none,0.500000,1713,1709,0.997665,0.002335,true,ok,none,none,no_canonical_status_for_acmp,134301,1503,0.750000,0.190025,3000,true,ok,1.000000,0.750000,2500,-1.221193,1.541748,1.414198,true,ok,true,none,4,0.000000,3.000000,142,0.001046,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907196,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907196_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,427.391250,8767,20.512821,true,ok,ALS,20.091496,0.421325,0.500000,1713,1705,0.995330,0.004670,true,ok,0.004670,0.000000,direct_comparison_same_arm_metric_not_identical_grid,8581,186,0.750000,0.153779,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,4,0.000456,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907198,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907198_orig_classified.las,building-level clip absent,EPSG:25832,none,359.799350,0,none,false,missing_clip,DIM,21.594631,none,0.500000,1438,0,none,none,false,missing_clip,0.481919,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907198,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,359.799350,20979,58.307498,true,ok,none,none,none,0.500000,1438,1288,0.895688,0.104312,true,ok,none,none,no_canonical_status_for_acmp,20898,81,0.750000,0.190146,2994,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,4,0.000000,3.000000,73,0.003480,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907198,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907198_orig_classified.las,building-level clip absent,EPSG:25832,none,359.799350,0,none,false,missing_clip,ALS,19.810848,none,0.500000,1438,0,none,none,false,missing_clip,0.000000,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,4,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907199,raw_dense,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907199_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,98.346450,57,0.579584,true,ok,DIM,10.666667,-10.087083,0.500000,393,17,0.043257,0.956743,true,ok,0.954198,0.002545,direct_comparison_same_arm_metric_not_identical_grid,2,55,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,1,0.000000,3.000000,57,1.000000,true,ok,1.000000,55,0.964912,1.000000,true,ok
DEBY_LOD2_4907199,raw_acmp,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_acmp/DEBY_LOD2_4907199_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,98.346450,685,6.965173,true,ok,none,none,none,0.500000,393,66,0.167939,0.832061,true,ok,none,none,no_canonical_status_for_acmp,648,37,0.750000,0.163035,624,true,ok,1.000000,0.750000,291,2.015340,0.169136,5.639566,true,ok,true,none,1,0.000000,3.000000,520,0.759124,true,ok,1.000000,31,0.045255,0.837838,true,ok
DEBY_LOD2_4907199,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907199_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,98.346450,2045,20.793836,true,ok,ALS,19.226463,1.567373,0.500000,393,393,1.000000,0.000000,true,ok,0.000000,0.000000,direct_comparison_same_arm_metric_not_identical_grid,2034,11,0.750000,0.134635,2034,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,1,0.000000,3.000000,93,0.045477,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907201,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907201_orig_classified.las,building-level clip absent,EPSG:25832,none,190.867050,0,none,false,missing_clip,DIM,440.111847,none,0.500000,764,0,none,none,false,missing_clip,0.017016,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907201,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,190.867050,46579,244.038979,true,ok,none,none,none,0.500000,764,763,0.998691,0.001309,true,ok,none,none,no_canonical_status_for_acmp,46146,433,0.750000,0.213751,3000,true,ok,1.000000,0.750000,2500,-1.631768,1.865380,1.771953,true,ok,true,none,3,0.000000,3.000000,59,0.001267,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907201,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907201_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,190.867050,3703,19.400939,true,ok,ALS,19.306879,0.094060,0.500000,764,755,0.988220,0.011780,true,ok,0.010471,0.001309,direct_comparison_same_arm_metric_not_identical_grid,3669,34,0.750000,0.130523,3000,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,3,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907202,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907202_orig_classified.las,building-level clip absent,EPSG:25832,none,160.458650,0,none,false,missing_clip,DIM,106.250847,none,0.500000,641,0,none,none,false,missing_clip,0.539782,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907202,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,160.458650,6290,39.200130,true,ok,none,none,none,0.500000,641,323,0.503900,0.496100,true,ok,none,none,no_canonical_status_for_acmp,6064,226,0.750000,0.176237,2987,true,ok,1.000000,0.750000,none,none,none,none,false,missing_lidar_clip,true,none,2,0.000000,3.000000,59,0.009380,true,ok,1.000000,26,0.004134,0.115044,true,ok
DEBY_LOD2_4907202,raw_lidar,missing_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907202_orig_classified.las,building-level clip absent,EPSG:25832,none,160.458650,0,none,false,missing_clip,ALS,19.725000,none,0.500000,641,0,none,none,false,missing_clip,0.001560,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907204,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907204_orig_classified.las,building-level clip absent,EPSG:25832,none,224.350300,0,none,false,missing_clip,DIM,456.031219,none,0.500000,898,0,none,none,false,missing_clip,0.002225,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,2,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907204,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,224.350300,80854,360.391762,true,ok,none,none,none,0.500000,898,898,1.000000,0.000000,true,ok,none,none,no_canonical_status_for_acmp,78687,2167,0.750000,0.201210,3000,true,ok,1.000000,0.750000,2500,-1.280336,1.378508,1.526028,true,ok,true,none,2,0.000000,3.000000,51,0.000631,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907204,raw_lidar,existing_mob_eval_clip,phases/p0-audit/runs/mob_eval/raw_lidar/DEBY_LOD2_4907204_orig_classified.las,,EPSG:25832,ellip-unified existing classified clip,224.350300,4328,19.291260,true,ok,ALS,19.104677,0.186583,0.500000,898,896,0.997773,0.002227,true,ok,0.001112,0.001115,direct_comparison_same_arm_metric_not_identical_grid,4157,171,0.750000,0.189008,2999,true,ok,1.000000,0.750000,none,none,none,none,false,not_applicable_lidar_self,true,none,2,0.000000,3.000000,0,0.000000,true,ok,1.000000,0,0.000000,0.000000,true,ok
DEBY_LOD2_4907205,raw_dense,missing_clip,phases/p0-audit/runs/mob_eval/raw_dense/DEBY_LOD2_4907205_orig_classified.las,building-level clip absent,EPSG:25832,none,105.059729,0,none,false,missing_clip,DIM,78.315216,none,0.500000,419,0,none,none,false,missing_clip,0.121718,none,metric_none,0,0,0.750000,none,0,false,insufficient_roof_points,1.000000,0.750000,none,none,none,none,false,insufficient_source_roof_points,true,none,3,0.000000,3.000000,0,none,false,no_points,1.000000,0,none,none,false,no_points
DEBY_LOD2_4907205,raw_acmp,fallback_fused_acmp_footprint_clip,results/tum_transfer/mob_analysis/p0c_step2/acmp_classified.laz,non-persistent fallback because raw_acmp building clip was absent,EPSG:25832,fused ACMP classified LAZ orthometric +48.0 m to ellip-unified,105.059729,7999,76.137642,true,ok,none,none,none,0.500000,419,364,0.868735,0.131265,true,ok,none,none,no_canonical_status_for_acmp,6473,1526,0.750000,0.198456,2993,true,ok,1.000000,0.750000,1525,-1.809712,2.163578,1.905227,true,ok,true,none,3,0.000000,3.000000,22,0.002750,true,ok,1.000000,8,0.001000,0.005242,true,ok
