setting,run_name,roofer_repeat,building_id,prep_returncode,n_clip,n_used,n_building,n_building_in_fp,classified_las
sor_off,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_60098,0,200384,200384,200384,2009,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
sor_off,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_8568391,0,4460,4460,4460,49,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
sor_off,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_8568392,0,4230,4230,4230,1,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_108247349,0,28338,28338,28338,13,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_108247350,0,22221,22221,22221,48,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_108247351,0,25453,25453,25453,498,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907184,0,648384,648384,648384,416034,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907185,0,650894,650894,650894,5680,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907186,0,18763,18763,18763,1433,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907188,0,7225,7225,7225,1046,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907194,0,20724,20724,20724,1385,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907195,0,32538,32538,32538,3660,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907198,0,131783,131783,131783,8021,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907199,0,34168,34168,34168,2097,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4907202,0,16786,16786,16786,2525,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908168,0,500897,500897,500897,2,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908178,0,26199,26199,26199,5850,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_4908179,0,27559,27559,27559,63,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_60098,0,194175,194175,194175,1673,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568391,0,15803,15803,15803,99,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
sor_off,gs_e5_C001_acmp_r2,run_1,DEBY_LOD2_8568392,0,13402,13402,13402,27,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/sor_off/roofer/gs_e5_C001_acmp_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247349,0,2807,2807,2807,8,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247350,0,2108,2108,2108,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_108247351,0,2498,2498,2498,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907184,0,630780,630780,630780,468350,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907185,0,630813,630813,630813,788,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907186,0,484,484,484,27,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907188,0,49,49,49,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907194,0,1550,1550,1550,1,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907195,0,3321,3321,3321,180,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907198,0,91934,91934,91934,627,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907199,0,2928,2928,2928,897,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4907202,0,1628,1628,1628,125,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908168,0,514451,514451,514451,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908178,0,2540,2540,2540,23,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_4908179,0,2673,2673,2673,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_60098,0,189492,189492,189492,16,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568391,0,938,938,938,12,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
voxel03,gs_e5_C001_sparse_r1,run_1,DEBY_LOD2_8568392,0,515,515,515,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247349,0,2095,2095,2095,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247350,0,1033,1033,1033,31,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_108247351,0,1324,1324,1324,5,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907184,0,640056,640056,640056,464177,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907185,0,639549,639549,639549,759,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907186,0,655,655,655,2,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907188,0,2,2,,,
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907194,0,1008,1008,1008,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907195,0,3410,3410,3410,230,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907198,0,101973,101973,101973,554,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907199,0,2934,2934,2934,294,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4907202,0,2053,2053,2053,828,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908168,0,516641,516641,516641,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908178,0,3138,3138,3138,386,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_4908179,0,2582,2582,2582,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_60098,0,192725,192725,192725,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568391,0,1961,1961,1961,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
voxel03,gs_e5_C001_sparse_r2,run_1,DEBY_LOD2_8568392,0,1952,1952,1952,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_sparse_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247349,0,1614,1614,1614,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247350,0,1517,1517,1517,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_108247351,0,1517,1517,1517,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907184,0,686440,686440,686440,499152,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907184_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907185,0,686090,686090,686090,303,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907185_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907186,0,573,573,573,4,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907186_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907188,0,49,49,49,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907188_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907194,0,1521,1521,1521,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907194_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907195,0,3385,3385,3385,6,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907195_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907198,0,106694,106694,106694,671,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907198_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907199,0,1804,1804,1804,754,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907199_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4907202,0,284,284,284,268,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4907202_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908168,0,543855,543855,543855,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908168_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908178,0,2013,2013,2013,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908178_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_4908179,0,1666,1666,1666,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_4908179_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_60098,0,201243,201243,201243,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_60098_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568391,0,279,279,279,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568391_run_1_classified.las
voxel03,gs_e5_C001_dense_r1,run_1,DEBY_LOD2_8568392,0,279,279,279,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r1/run_1/DEBY_LOD2_8568392_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247349,0,4570,4570,4570,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247349_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247350,0,2664,2664,2664,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247350_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_108247351,0,2963,2963,2963,22,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_108247351_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907184,0,683205,683205,683205,504020,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907184_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907185,0,683158,683158,683158,969,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907185_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907186,0,374,374,374,7,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907186_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907188,0,24,24,24,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907188_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907194,0,2671,2671,2671,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907194_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907195,0,3957,3957,3957,6,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907195_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907198,0,100879,100879,100879,2045,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907198_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907199,0,4837,4837,4837,4,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907199_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4907202,0,2244,2244,2244,338,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4907202_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908168,0,548414,548414,548414,3,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908168_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908178,0,4872,4872,4872,1475,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908178_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_4908179,0,4841,4841,4841,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_4908179_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_60098,0,206431,206431,206431,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_60098_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_8568391,0,2244,2244,2244,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_8568391_run_1_classified.las
voxel03,gs_e5_C001_dense_r2,run_1,DEBY_LOD2_8568392,0,2218,2218,2218,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_dense_r2/run_1/DEBY_LOD2_8568392_run_1_classified.las
voxel03,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247349,0,1643,1643,1643,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247349_run_1_classified.las
voxel03,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247350,0,1274,1274,1274,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247350_run_1_classified.las
voxel03,gs_e5_C001_acmp_r1,run_1,DEBY_LOD2_108247351,0,1573,1573,1573,0,/workspace/JointBuildGS/phases/p0-audit/runs/e5p_readout_ablation_20260708_C001/voxel03/roofer/gs_e5_C001_acmp_r1/run_1/DEBY_LOD2_108247351_run_1_classified.las
