building_id,tier,cohort,processing_order,source_cell_label,roof_fixed_crop_n,roof_moving_crop_n,roof_fixed_voxel_n,roof_moving_voxel_n,roof_fixed_valid_n,roof_moving_valid_n,roof_usable,ground_fixed_crop_n,ground_moving_crop_n,ground_fixed_voxel_n,ground_moving_voxel_n,ground_fixed_valid_n,ground_moving_valid_n,ground_usable,usable_surface_count,inventory_status,boundary_cell_label,before_surface_count,before_forward_matches_n,before_forward_total_n,before_reverse_matches_n,before_reverse_total_n,before_pooled_matched_observations_n,before_correspondence_n,before_matched_median_m,before_matched_p90_m,before_censored_median_m,before_censored_p90_m,before_forward_support,before_reverse_support,before_bidirectional_support,before_censor_radius_m,before_roof_matched_median_m,before_roof_matched_p90_m,before_roof_censored_median_m,before_roof_censored_p90_m,before_ground_matched_median_m,before_ground_matched_p90_m,before_ground_censored_median_m,before_ground_censored_p90_m,before_residual_strata_observed_n,before_all_four_residual_strata_observed,before_available_strata_equal_weight_median_m,before_matched_tail_n,before_censored_unmatched_n,after_surface_count,after_forward_matches_n,after_forward_total_n,after_reverse_matches_n,after_reverse_total_n,after_pooled_matched_observations_n,after_correspondence_n,after_matched_median_m,after_matched_p90_m,after_censored_median_m,after_censored_p90_m,after_forward_support,after_reverse_support,after_bidirectional_support,after_censor_radius_m,after_roof_matched_median_m,after_roof_matched_p90_m,after_roof_censored_median_m,after_roof_censored_p90_m,after_ground_matched_median_m,after_ground_matched_p90_m,after_ground_censored_median_m,after_ground_censored_p90_m,after_residual_strata_observed_n,after_all_four_residual_strata_observed,after_available_strata_equal_weight_median_m,after_matched_tail_n,after_censored_unmatched_n,delta_after_minus_before_matched_median_m,delta_after_minus_before_matched_p90_m,delta_after_minus_before_censored_median_m,delta_after_minus_before_censored_p90_m,delta_after_minus_before_correspondence_n,delta_after_minus_before_bidirectional_support,n_distribution_q10_nearest_rank,n_threshold,correspondence_capable,after_matched_median_le_0p3,after_state_disposition,gate_statistic_only,gate_statistic_scope,capability_scope,p90_support_gate_role,low_support,support_classification,tier_group
DEBY_LOD2_42364609,height,core,1,cell_2_anchored,184,302,73,74,70,74,true,1671,3944,724,661,717,635,true,2,roof_and_ground,cell_2_anchored,2,183,709,162,787,345,162,0.154525428295,0.269417623078,0.35,0.35,0.258110014104,0.20584498094,0.20584498094,0.35,0.185279429683,0.245141404918,0.189850223313,0.35,0.140609525019,0.284034361191,0.35,0.35,4,true,0.165294065319,35,1151,2,235,709,199,787,434,199,0.0995113266999,0.256033986117,0.35,0.35,0.331452750353,0.252858958069,0.252858958069,0.35,0.0939416763314,0.169944776325,0.0973395384592,0.236941415077,0.112536832746,0.274802977012,0.35,0.35,4,true,0.0991223196808,44,1062,-0.055014101595,-0.0133836369606,0,0,37,0.0470139771283,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_42364659,height,core,2,cell_2_anchored,626,3721,320,635,314,595,true,1423,42031,716,2239,716,1834,true,2,roof_and_ground,cell_2_anchored,2,1074,2429,823,1030,1897,823,0.0857020743601,0.228538384022,0.237297537575,0.35,0.442157266365,0.799029126214,0.442157266365,0.35,0.0890746842239,0.218774786546,0.122733498341,0.35,0.0832263109289,0.231364452212,0.35,0.35,4,true,0.0853317540587,190,1562,2,1138,2429,851,1030,1989,851,0.0783095738913,0.214891316853,0.197930052106,0.35,0.468505557843,0.826213592233,0.468505557843,0.35,0.0720597872023,0.19857067838,0.101269653609,0.35,0.0805278809181,0.223915783507,0.35,0.35,4,true,0.0757783868767,199,1470,-0.00739250046878,-0.0136470671693,-0.039367485469,0,28,0.026348291478,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_42364663,surface,core,3,cell_1_assembled,224,8492,137,1961,115,1946,true,1276,144041,729,2500,727,2124,true,2,roof_and_ground,cell_1_assembled,2,457,4070,315,842,772,315,0.0712491750821,0.191786420685,0.35,0.35,0.112285012285,0.374109263658,0.112285012285,0.35,0.118580024053,0.215362934044,0.35,0.35,0.06547102257,0.18674666066,0.35,0.35,4,true,0.0723702120223,78,4140,2,484,4070,331,842,815,331,0.0726374347498,0.216557340157,0.35,0.35,0.118918918919,0.393111638955,0.118918918919,0.35,0.103042941704,0.26956056074,0.35,0.35,0.0703395026344,0.192177224585,0.35,0.35,4,true,0.0701616040843,82,4097,0.00138825966767,0.0247709194724,0,0,16,0.00663390663391,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907182,outline,core,4,cell_3_outline_only,1488,3262,710,582,700,582,true,1789,2385,801,57,801,57,true,2,roof_and_ground,cell_3_outline_only,2,514,639,457,1501,971,457,0.108428353166,0.182375096479,0.35,0.35,0.804381846635,0.304463690873,0.304463690873,0.35,0.113055620727,0.185211527596,0.144911246235,0.35,0.0356063978255,0.0934596865037,0.35,0.35,4,true,0.0775721341785,97,1169,2,530,639,471,1501,1001,471,0.0586577921315,0.165222855111,0.35,0.35,0.829420970266,0.313790806129,0.313790806129,0.35,0.0567407998149,0.165601388841,0.0837026940583,0.35,0.0853332115244,0.153167609122,0.35,0.35,4,true,0.0697159724564,100,1139,-0.0497705610347,-0.0171522413682,0,0,14,0.0093271152565,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4907510,height,core,5,cell_2_anchored,1644,2809,762,674,750,647,true,2100,26153,820,2038,820,1855,true,2,roof_and_ground,cell_2_anchored,2,837,2502,622,1570,1459,622,0.119944671461,0.247958806115,0.35,0.35,0.334532374101,0.396178343949,0.334532374101,0.35,0.169321219422,0.279990824986,0.35,0.35,0.117865557818,0.244402137541,0.35,0.35,4,true,0.146275026745,146,2613,2,705,2502,547,1570,1252,547,0.174446936735,0.280347016534,0.35,0.35,0.281774580336,0.348407643312,0.281774580336,0.35,0.131312198295,0.298250653144,0.35,0.35,0.177959959751,0.27990831319,0.35,0.35,4,true,0.160737443316,126,2820,0.0545022652734,0.0323882104189,0,0,-75,-0.052757793765,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4908050,outline,core,6,cell_3_outline_only,1101,3369,667,657,667,657,true,3326,3263,2185,770,2185,769,true,2,roof_and_ground,cell_3_outline_only,2,1038,1426,991,2852,2029,991,0.0911315649219,0.197842146715,0.35,0.35,0.727910238429,0.34747545582,0.34747545582,0.35,0.0801086366578,0.144661879557,0.0892598513684,0.35,0.112015378457,0.221568821485,0.35,0.35,4,true,0.0964235868627,203,2249,2,1116,1426,1036,2852,2152,1036,0.0433166001226,0.159674385915,0.306647654305,0.35,0.782608695652,0.363253856942,0.363253856942,0.35,0.0318801081824,0.103459663534,0.0360129992257,0.35,0.0697521542145,0.193298988795,0.35,0.35,4,true,0.0497917569609,216,2126,-0.0478149647992,-0.0381677607991,-0.0433523456953,0,45,0.015778401122,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4908166,height,core,7,cell_2_anchored,355,652,138,143,138,142,true,2493,3890,1046,817,1044,812,true,2,roof_and_ground,cell_2_anchored,2,408,954,371,1182,779,371,0.120496838952,0.229231955809,0.35,0.35,0.427672955975,0.313874788494,0.313874788494,0.35,0.113759103713,0.201484814625,0.123134241233,0.35,0.124848868443,0.24084671049,0.35,0.35,4,true,0.120326477373,78,1357,2,476,954,419,1182,895,419,0.0615434407029,0.217854704567,0.35,0.35,0.498951781971,0.35448392555,0.35448392555,0.35,0.0534006764406,0.131836426048,0.064022342856,0.35,0.0656903619853,0.242050882859,0.35,0.35,4,true,0.0588300688242,90,1241,-0.0589533982489,-0.0113772512412,0,0,48,0.0406091370558,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4908176,height,core,8,cell_2_anchored,450,793,173,156,173,156,true,2693,2153,1177,423,1177,423,true,2,roof_and_ground,cell_2_anchored,2,356,579,356,1350,712,356,0.100897816825,0.203768460512,0.35,0.35,0.614853195164,0.263703703704,0.263703703704,0.35,0.0946185374238,0.143554030367,0.0988663329531,0.215602934886,0.111112181414,0.232561881697,0.35,0.35,4,true,0.103083409564,72,1217,2,373,579,371,1350,744,371,0.038421524662,0.162792742981,0.35,0.35,0.644214162349,0.274814814815,0.274814814815,0.35,0.0264591651327,0.0692855863756,0.0295278519935,0.222554725026,0.0593707223577,0.202003536492,0.35,0.35,4,true,0.0389524923947,75,1185,-0.0624762921632,-0.0409757175309,0,0,15,0.0111111111111,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4907184,surface,core,9,cell_1_assembled,5959,66548,2500,2500,2414,2013,true,4511,58131,1987,2500,1987,2283,true,2,roof_and_ground,cell_1_assembled,2,2446,4296,2784,4401,5230,2446,0.0872167692993,0.207381681746,0.172705374562,0.35,0.569366852886,0.632583503749,0.569366852886,0.35,0.0763412514467,0.188675097342,0.107137171528,0.35,0.112471877588,0.22474578886,0.35,0.35,4,true,0.0967630863346,523,3467,2,2647,4296,3016,4401,5663,2647,0.0640362278623,0.190581551161,0.117691472125,0.35,0.616154562384,0.685298795728,0.616154562384,0.35,0.0647547397494,0.178242212272,0.0905665265897,0.35,0.0622998285929,0.212907099557,0.234137576029,0.35,4,true,0.0632362863647,567,3034,-0.0231805414369,-0.0168001305848,-0.055013902437,0,201,0.0467877094972,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907185,surface,core,10,cell_1_assembled,2662,1147,1358,420,1323,407,true,1983,29783,1128,1795,1127,1699,true,2,roof_and_ground,cell_1_assembled,2,713,2106,625,2450,1338,625,0.118454851333,0.239254371717,0.35,0.35,0.338556505223,0.255102040816,0.255102040816,0.35,0.117546034023,0.238985700695,0.35,0.35,0.119247876581,0.239241938212,0.35,0.35,4,true,0.119270091392,134,3218,2,844,2106,712,2450,1556,712,0.0700266511832,0.239702717139,0.35,0.35,0.400759734093,0.290612244898,0.290612244898,0.35,0.0959141383119,0.258882354237,0.35,0.35,0.0665834673124,0.230729543981,0.35,0.35,4,true,0.0813191953765,156,3000,-0.0484282001499,0.000448345422652,0,0,87,0.0355102040816,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907186,surface,core,11,cell_1_assembled,2700,467,1468,353,1438,345,true,2259,1024,1251,263,1251,256,true,2,roof_and_ground,cell_1_assembled,2,84,601,106,2689,190,84,0.203497626593,0.308503843691,0.35,0.35,0.139767054908,0.0394198586835,0.0394198586835,0.35,0.198157770025,0.30827506949,0.35,0.35,0.287709699922,0.324637604621,0.35,0.35,4,true,0.24680617795,19,3100,2,113,601,146,2689,259,113,0.182415337498,0.281284253669,0.35,0.35,0.188019966722,0.0542952770547,0.0542952770547,0.35,0.183996546851,0.282566560265,0.35,0.35,0.177672571247,0.262523992153,0.35,0.35,4,true,0.180134176879,26,3031,-0.0210822890948,-0.0272195900216,0,0,29,0.0148754183711,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907188,surface,core,12,cell_1_assembled,2691,853,1304,586,1284,530,true,2065,552,1139,173,1139,171,true,2,roof_and_ground,cell_1_assembled,2,226,701,285,2423,511,226,0.175402985162,0.281858528558,0.35,0.35,0.32239657632,0.117622781676,0.117622781676,0.35,0.17658573245,0.281809048326,0.35,0.35,0.159827159493,0.293636867465,0.35,0.35,4,true,0.17655848765,51,2613,2,276,701,343,2423,619,276,0.127402782531,0.259342139944,0.35,0.35,0.393723252496,0.141560049525,0.141560049525,0.35,0.128160624043,0.258091842897,0.35,0.35,0.108315648725,0.3080200168,0.35,0.35,4,true,0.129174489984,62,2505,-0.0480002026312,-0.0225163886147,0,0,50,0.0239372678498,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907195,surface,core,13,cell_1_assembled,2967,709,1462,463,1439,444,true,1958,2056,1130,136,1130,130,true,2,roof_and_ground,cell_1_assembled,2,237,574,302,2569,539,237,0.139664499899,0.260940545714,0.35,0.35,0.412891986063,0.117555469054,0.117555469054,0.35,0.139664499899,0.260940545714,0.35,0.35,,,0.35,0.35,2,false,0.143424657831,54,2604,2,277,574,345,2569,622,277,0.12418814827,0.258560045113,0.35,0.35,0.482578397213,0.134293499416,0.134293499416,0.35,0.122765114223,0.251527958175,0.35,0.35,0.294465015775,0.309119552216,0.35,0.35,4,true,0.21091698087,63,2521,-0.015476351629,-0.00238050060085,0,0,40,0.016738030362,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907198,surface,core,14,cell_1_assembled,5960,3018,2500,1370,2480,1241,true,3438,7017,1895,1122,1895,1115,true,2,roof_and_ground,cell_1_assembled,2,1311,2356,1279,4375,2590,1279,0.115941118651,0.250703914643,0.35,0.35,0.556451612903,0.292342857143,0.292342857143,0.35,0.137235576838,0.257810679021,0.35,0.35,0.0888744603666,0.221715140611,0.35,0.35,4,true,0.110024073385,259,4141,2,1493,2356,1438,4375,2931,1438,0.0809950207399,0.220069067207,0.35,0.35,0.633701188455,0.328685714286,0.328685714286,0.35,0.090208223312,0.216664784894,0.35,0.35,0.0686245864955,0.227561417643,0.35,0.35,4,true,0.0775774707747,293,3800,-0.0349460979109,-0.0306348474358,0,0,159,0.0363428571429,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4907202,surface,core,15,cell_1_assembled,2706,5105,1163,813,1116,704,true,2241,22847,1043,1498,1042,1467,true,2,roof_and_ground,cell_1_assembled,2,875,2171,787,2158,1662,787,0.117586949396,0.246779293922,0.35,0.35,0.403040073699,0.36468952734,0.36468952734,0.35,0.119683032247,0.234145104732,0.35,0.35,0.11609209356,0.255865174276,0.35,0.35,4,true,0.118356512018,167,2667,2,978,2171,828,2158,1806,828,0.0593508305692,0.229413391446,0.35,0.35,0.450483648088,0.383688600556,0.383688600556,0.35,0.0795724098515,0.238089491103,0.35,0.35,0.0503090636782,0.22307175475,0.35,0.35,4,true,0.0643751486186,181,2523,-0.0582361188264,-0.0173659024761,0,0,41,0.0189990732159,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908168,surface,core,16,cell_1_assembled,407,144,199,43,199,43,true,1975,10396,952,825,952,819,true,2,roof_and_ground,cell_1_assembled,2,429,862,368,1151,797,368,0.11018975394,0.218552775896,0.35,0.35,0.497679814385,0.319721980886,0.319721980886,0.35,0.115580401712,0.198134849273,0.35,0.35,0.110177137039,0.219516694297,0.35,0.35,4,true,0.110649037142,80,1216,2,471,862,399,1151,870,399,0.0429515008196,0.187506900473,0.35,0.35,0.546403712297,0.346655082537,0.346655082537,0.35,0.0386826644387,0.141790300024,0.35,0.35,0.044225489273,0.188803958443,0.35,0.35,4,true,0.0413831654583,87,1143,-0.0672382531205,-0.0310458754233,0,0,31,0.0269331016507,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908178,surface,core,17,cell_1_assembled,1677,1588,755,304,733,304,true,2569,8654,1128,675,1128,645,true,2,roof_and_ground,cell_1_assembled,2,628,949,568,1861,1196,568,0.101577608677,0.190911293236,0.35,0.35,0.661749209694,0.305212251478,0.305212251478,0.35,0.0898466867928,0.166762848868,0.171166960683,0.35,0.115199432778,0.221524480112,0.35,0.35,4,true,0.0993605250422,120,1614,2,657,949,576,1861,1233,576,0.0430381915416,0.164297385724,0.35,0.35,0.692307692308,0.309511015583,0.309511015583,0.35,0.0426634477299,0.141029068989,0.183056270204,0.35,0.0431759426103,0.175133311821,0.35,0.35,4,true,0.0431747690973,124,1577,-0.0585394171358,-0.0266139075119,0,0,8,0.00429876410532,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_60098,surface,core,18,cell_1_assembled,3198,616,1746,469,1700,450,true,3028,3430,1641,895,1641,893,true,2,roof_and_ground,cell_1_assembled,2,482,1343,490,3341,972,482,0.141588040987,0.279842793682,0.35,0.35,0.358897989576,0.146662675846,0.146662675846,0.35,0.159085252459,0.296055448746,0.35,0.35,0.13089125383,0.25092577656,0.35,0.35,4,true,0.147222841253,98,3712,2,553,1343,528,3341,1081,528,0.0958825233354,0.253402018604,0.35,0.35,0.411764705882,0.158036516013,0.158036516013,0.35,0.151391231516,0.275437316055,0.35,0.35,0.0692198784144,0.221091273356,0.35,0.35,4,true,0.105398595425,108,3603,-0.0457055176517,-0.0264407750786,0,0,46,0.0113738401676,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907199,height,core,19,cell_2_anchored,1479,5,629,0,629,0,false,1181,878,532,27,530,0,false,0,no_usable_surface,cell_2_anchored,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4908049,height,core,20,cell_2_anchored,406,137,237,41,237,41,true,2263,25,1366,2,1366,0,false,1,one_surface,cell_2_anchored,1,41,41,44,237,85,41,0.0547976256991,0.17602777528,0.35,0.35,1,0.185654008439,0.185654008439,0.35,0.0547976256991,0.17602777528,0.35,0.35,,,,,2,false,0.0562388010762,9,193,1,41,41,45,237,86,41,0.0620856829233,0.105935404216,0.35,0.35,1,0.189873417722,0.189873417722,0.35,0.0620856829233,0.105935404216,0.35,0.35,,,,,2,false,0.0625274181819,9,192,0.00728805722414,-0.0700923710634,0,0,0,0.0042194092827,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,height_or_outline
DEBY_LOD2_104586480,height,core,21,cell_2_anchored,68,1451,52,112,48,109,true,676,98914,497,1203,497,1096,true,2,roof_and_ground,cell_2_anchored,2,804,1205,526,545,1330,526,0.0623242921781,0.179227225792,0.103606306191,0.35,0.667219917012,0.965137614679,0.667219917012,0.35,0.0603367163985,0.146662524977,0.0818480809432,0.35,0.0626784463052,0.179843248753,0.105203930546,0.35,4,true,0.0635155324316,133,420,2,844,1205,531,545,1375,531,0.076618636426,0.163264854883,0.101691837087,0.35,0.700414937759,0.974311926606,0.700414937759,0.35,0.058167668309,0.176264551961,0.07800378734,0.35,0.0784188852792,0.162674220899,0.10371034201,0.35,4,true,0.0699522838645,138,375,0.0142943442479,-0.0159623709089,-0.00191446910471,0,5,0.0331950207469,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4908048,height,core,22,cell_2_anchored,547,495,328,132,325,127,true,2170,1162,1400,26,1400,0,false,1,one_surface,cell_2_anchored,1,100,127,85,325,185,85,0.0920194891603,0.206416081537,0.35,0.35,0.787401574803,0.261538461538,0.261538461538,0.35,0.0920194891603,0.206416081537,0.35,0.35,,,,,2,false,0.0916594769058,19,267,1,108,127,93,325,201,93,0.072866354483,0.17670233837,0.35,0.35,0.850393700787,0.286153846154,0.286153846154,0.35,0.072866354483,0.17670233837,0.35,0.35,,,,,2,false,0.0729370487887,20,251,-0.0191531346773,-0.0297137431662,0,0,8,0.0246153846154,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,height_or_outline
DEBY_LOD2_4908051,outline,core,23,cell_3_outline_only,1124,0,745,0,709,0,false,3129,0,1919,0,1913,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_108247350,outline,core,24,cell_3_outline_only,79,0,37,0,0,0,false,658,2141,306,0,306,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4907168,outline,core,25,cell_3_outline_only,2629,770,1566,644,1546,500,true,2597,767,1298,0,1295,0,false,1,one_surface,cell_3_outline_only,1,49,500,76,1546,125,49,0.151864016249,0.266307307287,0.35,0.35,0.098,0.0491591203105,0.0491591203105,0.35,0.151864016249,0.266307307287,0.35,0.35,,,,,2,false,0.157080030725,13,1921,1,53,500,85,1546,138,53,0.143162226384,0.27807932353,0.35,0.35,0.106,0.0549805950841,0.0549805950841,0.35,0.143162226384,0.27807932353,0.35,0.35,,,,,2,false,0.144948063027,14,1908,-0.00870178986499,0.011772016243,0,0,4,0.00582147477361,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,height_or_outline
DEBY_LOD2_4908164,outline,core,26,cell_3_outline_only,359,0,156,0,155,0,false,1650,8,681,0,681,0,false,0,no_usable_surface,cell_3_outline_only,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
DEBY_LOD2_4908023,surface,core,27,cell_1_assembled,240,2889,101,179,101,179,true,1929,53505,973,2500,972,1682,true,2,roof_and_ground,cell_1_assembled,2,684,1861,591,1073,1275,591,0.0852485955474,0.21992707637,0.35,0.35,0.367544331005,0.550792171482,0.367544331005,0.35,0.0938803633751,0.163863160408,0.0966312427138,0.189547599181,0.0822516093683,0.229797138831,0.35,0.35,4,true,0.0827371880635,128,1659,2,749,1861,629,1073,1378,629,0.0947304546722,0.235656117335,0.35,0.35,0.402471789361,0.586206896552,0.402471789361,0.35,0.0898758944151,0.20040120156,0.0940878860575,0.228520576255,0.098307902535,0.241349861076,0.35,0.35,4,true,0.0875377981107,138,1556,0.00948185912485,0.0157290409649,0,0,38,0.0349274583557,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,false,capable_not_low_support,surface
DEBY_LOD2_4908028,surface,core,28,cell_1_assembled,236,2543,102,207,100,180,true,1002,84789,589,2500,584,1950,true,2,roof_and_ground,cell_1_assembled,2,404,2130,337,684,741,337,0.0797831286869,0.210353252012,0.35,0.35,0.189671361502,0.49269005848,0.189671361502,0.35,0.0715942803564,0.180087906572,0.0784550840129,0.250252549226,0.0855949851907,0.219883192856,0.35,0.35,4,true,0.0828411800314,74,2073,2,444,2130,365,684,809,365,0.072233783374,0.191884500397,0.35,0.35,0.208450704225,0.533625730994,0.208450704225,0.35,0.0587423638,0.164546668717,0.0643511995689,0.20241117506,0.0800159919898,0.219450543987,0.35,0.35,4,true,0.0641451963435,81,2005,-0.00754934531292,-0.0184687516158,0,0,28,0.018779342723,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_60042,surface,extension,29,cell_1_assembled,61640,925270,2500,2500,809,645,true,22932,511499,2500,2500,2159,1645,true,2,roof_and_ground,cell_1_assembled,2,230,2290,232,2968,462,230,0.0944257492872,0.226297829861,0.35,0.35,0.100436681223,0.078167115903,0.078167115903,0.35,0.0386694072848,0.132224924347,0.35,0.35,0.100864241724,0.228629604322,0.35,0.35,4,true,0.077303205117,47,4796,2,259,2290,257,2968,516,257,0.0882766761089,0.221857640392,0.35,0.35,0.113100436681,0.086590296496,0.086590296496,0.35,0.0778382180346,0.153858407065,0.35,0.35,0.0916906879041,0.2223964549,0.35,0.35,4,true,0.0842356099004,52,4742,-0.00614907317835,-0.00444018946886,0,0,27,0.00842318059299,0,40,true,true,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,true,capable_low_support,surface
DEBY_LOD2_4907013,height,extension,30,cell_2_anchored,1855,0,883,0,842,0,false,2130,0,1112,0,1112,0,false,0,no_usable_surface,cell_2_anchored,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,0,0,0,0,0,0,0,,,,,,,,0.35,,,,,,,,,0,false,,0,0,,,,,0,,0,40,false,false,diagnostic_global_candidate_not_adopted,matched_median_m_le_0.3,conditional_matched_reference_only,baseline_correspondence_conditioned,auxiliary_only,,not_applicable_incapable,height_or_outline
