row_type,building_id,view_stem,loss_address_active,projection_role,source_count,input_projection_z_local_m,zero_source_exclusion_only_global_median_z_local_m,reference_projection_z_local_m,projection_z_minus_reference_m,reference_mask_pixels,input_mask_pixels,intersection_pixels,union_pixels,footprint_mask_iou,centroid_shift_px,input_over_reference_pixel_coverage,tuning,reference_role,selected_top3_by_reference_area,visible_view_count_available,selected_view_count,selected_view_stems,coverage_requirement
view,DEBY_LOD2_108247349,DJI_20241217102915_0003_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,1251,2362,0,3613,0.0,189.66380013153713,1.8880895283772983,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217102913_0002_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,1244,2356,0,3600,0.0,189.5001685819726,1.8938906752411575,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217102919_0005_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,1166,1912,0,3078,0.0,171.89957769799423,1.6397941680960548,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217102941_0016_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,1039,1492,0,2531,0.0,172.6471303782645,1.4359961501443697,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217102943_0017_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,838,1186,0,2024,0.0,157.49996201789213,1.4152744630071599,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217100257_0003_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,582,789,0,1371,0.0,147.20503976449268,1.3556701030927836,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103543_0061_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,573,762,0,1335,0.0,130.58025502058214,1.3298429319371727,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217100259_0004_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,544,794,0,1338,0.0,146.7968366512645,1.4595588235294117,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103457_0038_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,536,742,0,1278,0.0,124.71052044570128,1.3843283582089552,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217100255_0002_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,527,749,0,1276,0.0,137.99566710238514,1.4212523719165084,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217103545_0062_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,522,712,0,1234,0.0,123.18246917590463,1.3639846743295019,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
view,DEBY_LOD2_108247349,DJI_20241217100301_0005_D,True,loss_address_locked_input_median_z,1,-59.39547348022461,,-33.41599999999994,-25.97947348022467,518,791,0,1309,0.0,146.56467928355178,1.527027027027027,none; input median locked before reference comparison,audit only; LoD2 z is never a loss-address input,False,72,,,
