candidate_id,rank,recommended,recommendation_note,n_buildings,dense_success_count,dense_failure_count,dense_no_points_count,dense_no_planes_count,dense_assembly_failure_count,failure_bucket_counts,failure_reason_counts,manual_review_count,manual_label_counts,ref_mismatch_ids,n_views_nadir_median,n_views_total_median,frac_views_incidence_le60_median,recon_score_median_median,roof_lowtex_v5_median,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,compactness_diag_m,existing_stage_overlap_count,seed_sparse_source,seed_sparse_clip_possible,seed_dense_source,seed_dense_clip_possible,seed_acmp_source,seed_acmp_clip_possible,building_ids
C197,197,no,,29,12,11,10,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:2,missing_lod22_geometry:1;pointcloud_unusable_no_points:10,10,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,136.280,0.109,74.873,0.549,690729.070,5335934.090,690928.630,5336156.260,298.636,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907165;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C198,198,no,,28,12,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,136.065,0.109,74.258,0.549,690729.070,5335934.090,690928.630,5336156.260,298.636,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907165;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C199,199,no,,30,10,20,17,1,2,1_textureless:1;2_assembly:2;3_coverage:13;4_impossible:4,missing_lod22_geometry:2;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:17,18,가림:4;관측각·커버리지:7;무텍스처:2;복합(소형+가림):2;복합(소형+재질):2;복합(스침각+가림):1,,0.000,104.555,0.201,65.559,0.581,690805.075,5336096.010,691006.100,5336317.390,299.032,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907027;DEBY_LOD2_4907028;DEBY_LOD2_4907030;DEBY_LOD2_4907031;DEBY_LOD2_4907033;DEBY_LOD2_4907170;DEBY_LOD2_4907171;DEBY_LOD2_4907172;DEBY_LOD2_4907176;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4908051;DEBY_LOD2_4908052;DEBY_LOD2_4908053;DEBY_LOD2_4908054;DEBY_LOD2_4908160;DEBY_LOD2_4908162;DEBY_LOD2_4908163;DEBY_LOD2_4908164;DEBY_LOD2_4908165;DEBY_LOD2_4908167;DEBY_LOD2_60042;DEBY_LOD2_60097
C200,200,no,,28,12,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,136.065,0.109,74.258,0.556,690729.070,5335926.234,690928.630,5336150.745,300.382,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C201,201,no,,30,12,12,10,0,2,1_textureless:4;2_assembly:2;3_coverage:4;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:10,10,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):2;복합(재질+가림):1;복합(저조도+가림):1,,0.000,138.250,0.112,74.775,0.549,690729.070,5335934.090,690928.630,5336160.247,301.614,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907165;DEBY_LOD2_4907175;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C202,202,no,,29,14,9,7,0,2,1_textureless:4;2_assembly:2;3_coverage:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:7,7,가림:1;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(저조도+가림):1,,0.000,134.980,0.121,78.074,0.561,690729.070,5335911.220,690928.630,5336140.538,303.992,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4908168;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C203,203,no,,29,13,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,135.850,0.109,73.644,0.549,690729.070,5335926.234,690928.630,5336156.260,304.526,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907165;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C204,204,no,,29,13,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,135.850,0.109,74.873,0.562,690729.070,5335919.796,690928.630,5336150.745,305.224,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C205,205,no,,30,15,9,7,0,2,1_textureless:4;2_assembly:2;3_coverage:2;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_points:7,7,가림:1;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(저조도+가림):1,,0.000,135.280,0.122,80.754,0.555,690729.070,5335907.180,690928.630,5336140.538,307.051,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_108247714;DEBY_LOD2_4906965;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4907508;DEBY_LOD2_4908168;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392;DEBY_LOD2_8568403
C206,206,no,,30,14,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,135.715,0.112,74.258,0.556,690729.070,5335919.796,690928.630,5336156.260,309.418,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907165;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_4908351;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C207,207,no,,30,13,10,9,0,1,1_textureless:4;2_assembly:1;3_coverage:4;4_impossible:1,missing_lod22_geometry:1;pointcloud_unusable_no_points:9,9,가림:2;무텍스처:2;복합(소형+가림):2;복합(소형+재질):1;복합(재질+가림):1;복합(저조도+가림):1,,0.000,135.715,0.112,72.863,0.549,690729.070,5335926.234,690928.630,5336166.519,312.348,0,present,yes,present,yes,present,no,DEBY_LOD2_104583794;DEBY_LOD2_108247349;DEBY_LOD2_108247350;DEBY_LOD2_108247351;DEBY_LOD2_4906965;DEBY_LOD2_4907164;DEBY_LOD2_4907165;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907186;DEBY_LOD2_4907187;DEBY_LOD2_4907188;DEBY_LOD2_4907194;DEBY_LOD2_4907195;DEBY_LOD2_4907198;DEBY_LOD2_4907199;DEBY_LOD2_4907202;DEBY_LOD2_4907208;DEBY_LOD2_4907505;DEBY_LOD2_4908157;DEBY_LOD2_4908168;DEBY_LOD2_4908170;DEBY_LOD2_4908172;DEBY_LOD2_4908178;DEBY_LOD2_4908179;DEBY_LOD2_60098;DEBY_LOD2_60109;DEBY_LOD2_8568391;DEBY_LOD2_8568392
C208,208,no,,20,10,7,5,0,2,2_assembly:2;3_coverage:5,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,가림:1;관측각·커버리지:3;무텍스처:1,,0.000,94.605,0.256,76.558,0.480,690871.710,5336174.330,691115.520,5336374.162,315.240,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C209,209,no,,21,10,7,5,0,2,2_assembly:2;3_coverage:5,missing_lod22_geometry:2;pointcloud_unusable_no_points:5,5,가림:1;관측각·커버리지:3;무텍스처:1,,0.000,93.250,0.257,69.829,0.482,690871.710,5336174.330,691115.520,5336374.162,315.240,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C210,210,no,,24,10,9,7,0,2,2_assembly:2;3_coverage:7,missing_lod22_geometry:2;pointcloud_unusable_no_points:7,7,가림:3;관측각·커버리지:3;무텍스처:1,,0.000,94.605,0.249,71.773,0.480,690864.735,5336174.330,691115.520,5336374.162,320.665,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908045;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C211,211,no,,22,10,8,6,0,2,2_assembly:2;3_coverage:6,missing_lod22_geometry:2;pointcloud_unusable_no_points:6,6,가림:2;관측각·커버리지:3;무텍스처:1,,0.000,94.605,0.256,71.117,0.480,690864.735,5336174.330,691115.520,5336374.162,320.665,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C212,212,no,,23,10,8,6,0,2,2_assembly:2;3_coverage:6,missing_lod22_geometry:2;pointcloud_unusable_no_points:6,6,가림:2;관측각·커버리지:3;무텍스처:1,,0.000,93.250,0.254,72.404,0.478,690864.735,5336174.330,691115.520,5336374.162,320.665,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C213,213,no,,26,11,10,8,0,2,2_assembly:2;3_coverage:8,missing_lod22_geometry:2;pointcloud_unusable_no_points:8,8,가림:3;관측각·커버리지:4;무텍스처:1,,0.000,94.605,0.249,71.773,0.476,690864.735,5336174.330,691132.510,5336374.162,334.120,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_108580335;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907015;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908045;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C214,214,no,,25,11,9,7,0,2,2_assembly:2;3_coverage:7,missing_lod22_geometry:2;pointcloud_unusable_no_points:7,7,가림:3;관측각·커버리지:3;무텍스처:1,,0.000,95.960,0.245,72.404,0.478,690864.735,5336174.330,691132.510,5336374.162,334.120,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_108580335;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4908045;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C215,215,no,,28,12,11,9,0,2,2_assembly:2;3_coverage:9,missing_lod22_geometry:2;pointcloud_unusable_no_points:9,9,가림:4;관측각·커버리지:4;무텍스처:1,,0.000,94.605,0.249,70.486,0.476,690861.173,5336174.330,691132.510,5336374.162,336.982,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_108580335;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907015;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907028;DEBY_LOD2_4908044;DEBY_LOD2_4908045;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C216,216,no,,27,12,10,8,0,2,2_assembly:2;3_coverage:8,missing_lod22_geometry:2;pointcloud_unusable_no_points:8,8,가림:3;관측각·커버리지:4;무텍스처:1,,0.000,95.960,0.254,71.143,0.478,690861.173,5336174.330,691132.510,5336374.162,336.982,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_108580335;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907015;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907028;DEBY_LOD2_4908045;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C217,217,no,,29,12,12,9,1,2,2_assembly:2;3_coverage:9;4_impossible:1,missing_lod22_geometry:2;pointcloud_unusable_no_planes:1;pointcloud_unusable_no_points:9,10,가림:4;관측각·커버리지:4;무텍스처:1;복합(소형+가림):1,,0.000,95.960,0.245,71.143,0.478,690854.695,5336174.330,691132.510,5336374.162,342.219,0,present,yes,present,yes,present,yes,DEBY_LOD2_104583447;DEBY_LOD2_108250120;DEBY_LOD2_108580335;DEBY_LOD2_42364661;DEBY_LOD2_4906985;DEBY_LOD2_4906989;DEBY_LOD2_4906990;DEBY_LOD2_4906997;DEBY_LOD2_4906998;DEBY_LOD2_4906999;DEBY_LOD2_4907000;DEBY_LOD2_4907015;DEBY_LOD2_4907016;DEBY_LOD2_4907017;DEBY_LOD2_4907019;DEBY_LOD2_4907021;DEBY_LOD2_4907022;DEBY_LOD2_4907025;DEBY_LOD2_4907026;DEBY_LOD2_4907028;DEBY_LOD2_4908044;DEBY_LOD2_4908045;DEBY_LOD2_4908046;DEBY_LOD2_4908048;DEBY_LOD2_4908049;DEBY_LOD2_4908165;DEBY_LOD2_4959465;DEBY_LOD2_4959753;DEBY_LOD2_8573848
C218,218,no,,23,12,11,9,0,2,2_assembly:2;3_coverage:6;4_impossible:3,missing_lod22_geometry:2;pointcloud_unusable_no_points:9,9,가림:5;무텍스처:1;복합(소형+재질):3,,0.060,141.490,0.215,101.797,0.541,690809.546,5335963.820,691006.100,5336249.426,346.705,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907025;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907187;DEBY_LOD2_4908157;DEBY_LOD2_4908159;DEBY_LOD2_4908162;DEBY_LOD2_4908164;DEBY_LOD2_4908167;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_60042;DEBY_LOD2_60097;DEBY_LOD2_60098
C219,219,no,,22,12,10,8,0,2,2_assembly:2;3_coverage:5;4_impossible:3,missing_lod22_geometry:2;pointcloud_unusable_no_points:8,8,가림:5;복합(소형+재질):3,,0.065,142.450,0.216,96.554,0.542,690809.546,5335963.820,691006.100,5336249.426,346.705,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907025;DEBY_LOD2_4907172;DEBY_LOD2_4907174;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907187;DEBY_LOD2_4908157;DEBY_LOD2_4908159;DEBY_LOD2_4908164;DEBY_LOD2_4908167;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_60042;DEBY_LOD2_60097;DEBY_LOD2_60098
C220,220,no,,21,12,9,7,0,2,2_assembly:2;3_coverage:4;4_impossible:3,missing_lod22_geometry:2;pointcloud_unusable_no_points:7,7,가림:4;복합(소형+재질):3,,0.070,143.410,0.217,103.410,0.544,690809.546,5335963.820,691006.100,5336249.426,346.705,0,present,yes,present,yes,present,yes,DEBY_LOD2_42364607;DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907025;DEBY_LOD2_4907172;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907187;DEBY_LOD2_4908157;DEBY_LOD2_4908159;DEBY_LOD2_4908164;DEBY_LOD2_4908167;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_60042;DEBY_LOD2_60097;DEBY_LOD2_60098
C221,221,no,,20,12,8,6,0,2,2_assembly:2;3_coverage:4;4_impossible:2,missing_lod22_geometry:2;pointcloud_unusable_no_points:6,6,가림:3;복합(소형+재질):3,,0.070,144.410,0.240,103.965,0.554,690809.546,5335963.820,691006.100,5336249.426,346.705,0,present,yes,present,yes,present,yes,DEBY_LOD2_4906967;DEBY_LOD2_4906975;DEBY_LOD2_4907025;DEBY_LOD2_4907172;DEBY_LOD2_4907175;DEBY_LOD2_4907176;DEBY_LOD2_4907177;DEBY_LOD2_4907181;DEBY_LOD2_4907184;DEBY_LOD2_4907185;DEBY_LOD2_4907187;DEBY_LOD2_4908157;DEBY_LOD2_4908159;DEBY_LOD2_4908164;DEBY_LOD2_4908167;DEBY_LOD2_4908168;DEBY_LOD2_4908169;DEBY_LOD2_60042;DEBY_LOD2_60097;DEBY_LOD2_60098
